accuracy,f1,auroc,ece,brier,agreement_acc,disagreement_acc,strong_disagreement_acc,agreement_ece,disagreement_ece,calibration_gap,high_conf_error_rate,n_high_conf,conf_correct,conf_incorrect,n_agreement,n_disagreement,n_strong_disagreement,n_test,category,seed,split_id,model,features,tier,includes_product_avg_rating,disagreement_labels_in_training,modality_dominance_text_pct,n_true_conflict
0.8767351471404775,0.8773480662983425,0.9475545689974103,0.04724441015309983,0.09229379147291183,0.9065420560747663,0.7293729372937293,0.7160493827160493,0.045917060415202035,0.19907302665139973,0.1531559662361977,0.04924242424242424,1320,0.9349554777145386,0.7857239842414856,1498,303,243,1801,Appliances,42,Appliances_s42_70-15-15,early_fusion_full,sbert+metadata_full,appendix,True,False,87.77089783281734,646.0
0.8645197112715158,0.8660812294182217,0.9341268960414355,0.0772238957940258,0.10907087475061417,0.897196261682243,0.7029702970297029,0.6831275720164609,0.07001131072948788,0.2229252850679871,0.1529139743384992,0.08189951823812801,1453,0.9540206789970398,0.8433365225791931,1498,303,243,1801,Appliances,42,Appliances_s42_70-15-15,disagree_aware_lc,sbert+metadata_lc,main,False,True,84.82972136222911,646.0
0.861188228761799,0.859392575928009,0.9385324947589098,0.03814536145814032,0.09947892492311225,0.903010033444816,0.6568627450980392,0.6274509803921569,0.08030112983946201,0.23946604360936483,0.15916491376990283,0.014230271668822769,773,0.8568408131107004,0.6851392460583995,1495,306,255,1801,Appliances,123,Appliances_s123_70-15-15,text_only,sbert_text,main,False,False,,
0.6607440310938367,0.6599888703394546,0.7129627574300159,0.05240166943514103,0.21722181141376495,0.6936454849498328,0.5,0.47843137254901963,0.07310443856943412,0.33088066984041065,0.25777623127097654,0.1118421052631579,152,0.7139730453491211,0.6579113602638245,1495,306,255,1801,Appliances,123,Appliances_s123_70-15-15,metadata_lc,metadata_lc,main,False,False,,
0.8695169350360911,0.8710916072408118,0.9445899617708718,0.07849527266226101,0.10300532728433609,0.9036789297658863,0.7026143790849673,0.6745098039215687,0.060297735760542884,0.23347923416473895,0.17318149840419605,0.07526881720430108,1488,0.9569425582885742,0.831558883190155,1495,306,255,1801,Appliances,123,Appliances_s123_70-15-15,early_fusion_lc,sbert+metadata_lc,main,False,False,84.26073131955485,629.0
0.8761799000555247,0.8727895037079293,0.9528980145517326,0.0316772327315205,0.08722443878650665,0.9163879598662207,0.6797385620915033,0.6549019607843137,0.0323675432781312,0.23370213510797305,0.20133459182984187,0.033925686591276254,1238,0.9208239316940308,0.7430528998374939,1495,306,255,1801,Appliances,123,Appliances_s123_70-15-15,early_fusion_full,sbert+metadata_full,appendix,True,False,87.91732909379968,629.0
0.8445308162132149,0.8509052183173589,0.9293944999383401,0.09844981415868466,0.12045221030712128,0.8688963210702341,0.7254901960784313,0.7058823529411765,0.08681173827436857,0.20241490990118266,0.11560317162681409,0.09109730848861283,1449,0.9552357196807861,0.8333219289779663,1495,306,255,1801,Appliances,123,Appliances_s123_70-15-15,disagree_aware_lc,sbert+metadata_lc,main,False,True,85.05564387917329,629.0
0.8678511937812327,0.8650793650793651,0.9345597484276729,0.04450645621998922,0.1015009800214038,0.9072501632919661,0.6444444444444445,0.625,0.07120831556034711,0.25801612295090637,0.18680780739055924,0.032981530343007916,758,0.8448955115649449,0.681815915007523,1531,270,232,1801,Appliances,456,Appliances_s456_70-15-15,text_only,sbert_text,main,False,False,,
0.6324264297612437,0.6221461187214612,0.6911740041928721,0.06073476221083537,0.22529518604278564,0.6596995427824951,0.4777777777777778,0.47844827586206895,0.06726024777991643,0.32885096212504084,0.2615907143451244,0.1532258064516129,124,0.7138117551803589,0.6576309204101562,1531,270,232,1801,Appliances,456,Appliances_s456_70-15-15,metadata_lc,metadata_lc,main,False,False,,
0.8717379233759023,0.8668587896253602,0.9422382537920829,0.05743419275779913,0.09782629460096359,0.9131286740692358,0.6370370370370371,0.6336206896551724,0.02441828958033191,0.2869079253187886,0.2624896357384567,0.06268436578171091,1356,0.9375048279762268,0.802337110042572,1531,270,232,1801,Appliances,456,Appliances_s456_70-15-15,early_fusion_lc,sbert+metadata_lc,main,False,False,89.90825688073394,654.0
0.8778456413103831,0.8745724059293044,0.9462979405598716,0.04125251138850691,0.0914464220404625,0.9131286740692358,0.6777777777777778,0.6767241379310345,0.020753163209271393,0.26257993370570515,0.24182677049643375,0.05311077389984825,1318,0.9317098259925842,0.7802219986915588,1531,270,232,1801,Appliances,456,Appliances_s456_70-15-15,early_fusion_full,sbert+metadata_full,appendix,True,False,87.30886850152905,654.0
